"file","file_emotion","file_emotion_level","file_gender","file_id","file_duration","size_w","size_h","trigger","loop_practice_full.thisRepN","loop_practice_full.thisTrialN","loop_practice_full.thisN","loop_practice_full.thisIndex","loop_istr_practice.thisRepN","loop_istr_practice.thisTrialN","loop_istr_practice.thisN","loop_istr_practice.thisIndex","tuto.thisRepN","tuto.thisTrialN","tuto.thisN","tuto.thisIndex","loop_practice.thisRepN","loop_practice.thisTrialN","loop_practice.thisN","loop_practice.thisIndex","exp_blocks.thisRepN","exp_blocks.thisTrialN","exp_blocks.thisN","exp_blocks.thisIndex","istr_1.thisRepN","istr_1.thisTrialN","istr_1.thisN","istr_1.thisIndex","istr_2.thisRepN","istr_2.thisTrialN","istr_2.thisN","istr_2.thisIndex","exp.thisRepN","exp.thisTrialN","exp.thisN","exp.thisIndex","img_tutorial.started","key_resp.started","p_port.started","mov_target.started","p_port.stopped","p_port_2.started","primary.started","img_primary_wheel.started","click_1.started","p_port_2.stopped","primary.x","primary.y","primary.leftButton","primary.midButton","primary.rightButton","primary.time","primary.clicked_name","p_port_4.started","txt_iwi.started","p_port_4.stopped","txt_iwi.stopped","p_port_3.started","secondary.started","img_secondary_wheel.started","click_2.started","primary_pos.started","p_port_3.stopped","secondary.x","secondary.y","secondary.leftButton","secondary.midButton","secondary.rightButton","secondary.time","secondary.clicked_name","p_port_5.started","p_port_5.stopped","kb_end_practice.keys","kb_end_practice.rt","participant","session","group","age","sex","education","practice","experimenter","date","expName","psychopyVersion","frameRate","X"
"stimoli/02.subtle/JM1_Fear.mp4","fear","subtle","maschio",7,10,1646,926,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,51,51,2,NA,NA,0.143770699971355,1110.99959720002,0.151043199992273,0.000679599994327873,0.000679599994327873,1121.35554920003,1121.35554920003,0.00983210001140833,28,-156,1,0,0,1.4374585999758,"'click_1'",2.069998299703e-05,1122.79367700004,0.00905310001689941,NA,0.00214659998891875,0.00214659998891875,1123.29616680002,1123.29616680002,1123.29616680002,0.0115329999825917,-85,-115,1,0,0,1.40737289999379,"'click_2'",1.42999924719334e-05,0.00880169996526092,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM2_Sadness.mp4","sad","subtle","maschio",8,10,1646,926,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,52,52,19,NA,NA,0.145784399996046,1126.34806590003,0.153109100006986,0.000680900004226714,0.000680900004226714,1136.90415160003,1136.90415160003,0.00979500001994893,106,15,1,0,0,2.12071940000169,"'click_1'",1.48999970406294e-05,1139.02558399999,0.00905609998153523,NA,0.00249019998591393,0.00249019998591393,1139.52817410004,1139.52817410004,1139.52817410004,0.011657600000035,-9,-99,1,0,0,2.39296739996644,"'click_2'",1.42999924719334e-05,0.00880499999038875,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Anger-Face Forward.mp4","angry","full","femmina",2,6,720,576,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,53,53,33,NA,NA,0.149716899963096,1143.56941120001,0.156604699965101,0.000708399980794638,0.000708399980794638,1149.52636970003,1149.52636970003,0.00977649999549612,-17,135,1,0,0,2.99576770002022,"'click_1'",1.49999978020787e-05,1152.52292780002,0.00905849999981001,NA,0.00273139995988458,0.00273139995988458,1153.02583560004,1153.02583560004,1153.02583560004,0.0119826999725774,-78,121,1,0,0,2.19147249998059,"'click_2'",1.51999993249774e-05,0.00882859999546781,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F01-Anger-Face Forward.mp4","angry","full","femmina",1,6,720,576,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,54,54,32,NA,NA,0.148385199951008,1156.86484590004,0.155976799956989,0.000678500044159591,0.000678500044159591,1162.81357240002,1162.81357240002,0.00974980002501979,-115,77,1,0,0,3.55941940000048,"'click_1'",1.49999978020787e-05,1166.37364360003,0.00890529999742284,NA,0.0023516999790445,0.0023516999790445,1166.87633370003,1166.87633370003,1166.87633370003,0.0116125000058673,-28,135,1,0,0,0.945080299978144,"'click_2'",1.45999947562814e-05,0.00900759996147826,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F01-Sadness-Face Forward.mp4","sad","full","femmina",1,6,720,576,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,55,55,44,NA,NA,0.149202999949921,1169.46956390003,0.156660899985582,0.000709099986124784,0.000709099986124784,1175.4173798,1175.4173798,0.0098423000308685,-11,-143,1,0,0,2.1717502999818,"'click_1'",1.56000023707747e-05,1177.58962400001,0.0088415999780409,NA,0.00225550000322983,0.00225550000322983,1178.09237480001,1178.09237480001,1178.09237480001,0.0116377999656834,-14,-137,1,0,0,1.88044370000716,"'click_2'",1.49999978020787e-05,0.00884700001915917,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M03-Neutral-Face Forward.mp4","neutral","full","maschio",4,6,720,576,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,55,NA,NA,0.13281320000533,1192.67994609999,0.140439600043464,0.00070090004010126,0.00070090004010126,1198.6295719,1198.6295719,0.00976380001520738,0,0,1,0,0,0.572663900034968,"'click_1'",1.48999970406294e-05,1199.20281380002,0.00849559996277094,NA,0.00171139999292791,0.00171139999292791,1199.70526750002,1199.70526750002,1199.70526750002,0.0109701000037603,0,0,1,0,0,0.954880100034643,"'click_2'",1.4499993994832e-05,0.00862749997759238,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF1_Fear.mp4","fear","subtle","femmina",5,10,1646,926,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,0.139327599958051,1202.29863939999,0.14662319998024,0.000595699995756149,0.000595699995756149,1213.05045059999,1213.05045059999,0.00982159998966381,-84,-113,1,0,0,1.99040790001163,"'click_1'",1.51999993249774e-05,1215.0412257,0.00883399997837842,NA,0.00231609999900684,0.00231609999900684,1215.54401190003,1215.54401190003,1215.54401190003,0.011641499993857,117,-83,1,0,0,2.26214250002522,"'click_2'",1.49999978020787e-05,0.00857439998071641,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Fear-Face Forward.mp4","fear","full","femmina",2,6,720,576,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,29,NA,NA,0.136172999977134,1219.44128040003,0.143577000009827,0.000836799968965352,0.000836799968965352,1225.39012950001,1225.39012950001,0.00975299999117851,-125,-183,1,0,0,1.5776844000211,"'click_1'",1.51999993249774e-05,1226.96862659999,0.0088300000061281,NA,0.00238000001991168,0.00238000001991168,1227.47157220001,1227.47157220001,1227.47157220001,0.0118023999966681,-125,-184,1,0,0,2.67415830004029,"'click_2'",1.4499993994832e-05,0.00913570000557229,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF2_Sadness.mp4","sad","subtle","femmina",6,8,1646,926,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,17,NA,NA,0.141710700001568,1231.78611550003,0.149024199985433,0.000810300000011921,0.000810300000011921,1240.09387370001,1240.09387370001,0.00970519997645169,-154,97,1,0,0,1.77930749999359,"'click_1'",1.54000008478761e-05,1241.87390140002,0.00884660001611337,NA,0.00245510000968352,0.00245510000968352,1242.3766059,1242.3766059,1242.3766059,0.0115614999667741,-11,-149,1,0,0,1.71921419998398,"'click_2'",1.46999955177307e-05,0.00896790000842884,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Sadness-Face Forward.mp4","sad","full","femmina",2,6,720,576,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,45,NA,NA,0.135729499976151,1245.73069729999,0.143231699999887,0.000704200007021427,0.000704200007021427,1251.67971400003,1251.67971400003,0.0097669999813661,-41,-210,1,0,0,2.00038010004209,"'click_1'",1.479999627918e-05,1253.68067770003,0.00881249998928979,NA,0.0022035000147298,0.0022035000147298,1254.18345780001,1254.18345780001,1254.18345780001,0.0115988000179641,-40,-188,1,0,0,4.02257089997875,"'click_2'",1.40999909490347e-05,0.0087626000167802,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF2_Happiness.mp4","happy","subtle","femmina",6,9,1646,926,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,13,NA,NA,0.140053800016176,1259.8449578,0.147511699993629,0.000689200009219348,0.000689200009219348,1269.27918700001,1269.27918700001,0.00989230000413954,126,70,1,0,0,3.49875410000095,"'click_1'",1.51999993249774e-05,1272.77844560001,0.00890319998143241,NA,0.00247699994361028,0.00247699994361028,1273.28128440003,1273.28128440003,1273.28128440003,0.0117777999839745,148,21,1,0,0,1.29682460002368,"'click_2'",1.42999924719334e-05,0.00877549999859184,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M03-Surprise-Face Forward.mp4","surprised","full","maschio",4,6,720,576,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,51,NA,NA,0.139850099978503,1276.21703990002,0.147407999960706,0.00103089999174699,0.00103089999174699,1282.17297369998,1282.17297369998,0.00725099997362122,32,-152,1,0,0,1.82641529996181,"'click_1'",1.46999955177307e-05,1284.00274110003,0.0087422999786213,NA,0.00229699996998534,0.00229699996998534,1284.50545270002,1284.50545270002,1284.50545270002,0.0114539000205696,109,20,1,0,0,4.97697690001223,"'click_2'",1.3899989426136e-05,0.00893419998465106,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M02-Neutral-Face Forward.mp4","neutral","full","maschio",3,6,720,576,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,54,NA,NA,0.13593689998379,1291.11729620001,0.143304399971385,0.000829799973871559,0.000829799973871559,1297.06802060001,1297.06802060001,0.00978369999211282,0,0,1,0,0,1.21616760001052,"'click_1'",1.56000023707747e-05,1298.28515870002,0.00907019997248426,NA,0.00220729998545721,0.00220729998545721,1298.78767200001,1298.78767200001,1298.78767200001,0.0115950999897905,0,0,1,0,0,0.381810100050643,"'click_2'",1.42000499181449e-05,0.00890860002255067,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM2_Surprise.mp4","surprised","subtle","maschio",8,10,1646,926,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,23,NA,NA,0.137053700047545,1300.8050854,0.144205300020985,0.000661199970636517,0.000661199970636517,1311.72024570004,1311.72024570004,0.00967910001054406,33,-148,1,0,0,1.97014370001853,"'click_1'",1.479999627918e-05,1313.69107569999,0.00890670000808313,NA,0.00239340000553057,0.00239340000553057,1314.19377429999,1314.19377429999,1314.19377429999,0.0116429000045173,80,-120,1,0,0,1.19641670002602,"'click_2'",1.479999627918e-05,0.00884920003591105,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM1_Surprise.mp4","surprised","subtle","maschio",7,10,1646,926,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9,9,22,NA,NA,0.136859300022479,1317.0260522,0.144296700018458,0.00072750000981614,0.00072750000981614,1327.37783720001,1327.37783720001,0.00972150004236028,34,-144,1,0,0,1.48755959997652,"'click_1'",1.479999627918e-05,1328.86598559999,0.00880180002423003,NA,0.00241539999842644,0.00241539999842644,1329.36886420002,1329.36886420002,1329.36886420002,0.011676499969326,128,-79,1,0,0,2.30237020005006,"'click_2'",1.46999955177307e-05,0.00880579999648035,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF1_Surprise.mp4","surprised","subtle","femmina",5,10,1646,926,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,20,NA,NA,0.147339899966028,1333.31748319999,0.154758499993477,0.000668999971821904,0.000668999971821904,1344.07253410004,1344.07253410004,0.00986439996631816,-129,21,1,0,0,2.08097970002564,"'click_1'",1.479999627918e-05,1346.15395430004,0.00882310001179576,NA,0.00237649999326095,0.00237649999326095,1346.6567081,1346.6567081,1346.6567081,0.0115828000125475,26,-97,1,0,0,1.68913860002067,"'click_2'",1.76000175997615e-05,0.00888679997297004,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM2_Sadness.mp4","sad","subtle","maschio",8,10,1646,926,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,11,11,19,NA,NA,0.136831199983135,1349.98184309999,0.144132899993565,0.000701699987985194,0.000701699987985194,1360.53621290001,1360.53621290001,0.00980310002341866,0,0,1,0,0,0.522340399969835,"'click_1'",1.49999978020787e-05,1361.05915300001,0.00894659996265545,NA,0.00220379995880648,0.00220379995880648,1361.56179250003,1361.56179250003,1361.56179250003,0.0116179999895394,0,0,1,0,0,0.381968599976972,"'click_2'",1.43000506795943e-05,0.00891319999936968,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Surprise-Face Forward.mp4","surprised","full","femmina",2,6,720,576,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,12,49,NA,NA,0.135457600001246,1363.57794320001,0.142816900042817,0.00068449997343123,0.00068449997343123,1369.5268162,1369.5268162,0.0098534999997355,23,-153,1,0,0,1.45774290000554,"'click_1'",1.53000000864267e-05,1370.98496110004,0.00875699997413903,NA,0.0022962000221014,0.0022962000221014,1371.48784200003,1371.48784200003,1371.48784200003,0.0116663000080734,27,-150,1,0,0,1.18646009999793,"'click_2'",1.53000000864267e-05,0.00859449995914474,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF2_Fear.mp4","fear","subtle","femmina",6,10,1646,926,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,13,13,1,NA,NA,0.139038499968592,1374.31283730001,0.14697109995177,0.000683600024785846,0.000683600024785846,1384.66181710002,1384.66181710002,0.00982370000565425,-55,-91,1,0,0,2.79567660001339,"'click_1'",1.42999924719334e-05,1387.45811509999,0.00895779998973012,NA,0.00208250002469867,0.00208250002469867,1387.96056800004,1387.96056800004,1387.96056800004,0.0114076000172645,-117,-59,1,0,0,1.13646309997421,"'click_2'",1.42999924719334e-05,0.00809949997346848,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM1_Sadness.mp4","sad","subtle","maschio",7,10,1646,926,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,14,14,18,NA,NA,0.137449399975594,1390.73327590001,0.144733699969947,0.000681900011841208,0.000681900011841208,1401.08408559998,1401.08408559998,0.00994900002842769,-77,-63,1,0,0,3.19722099998035,"'click_1'",1.58000038936734e-05,1404.28171980003,0.00884900003438815,NA,0.00236300000688061,0.00236300000688061,1404.78447100002,1404.78447100002,1404.78447100002,0.0116459000273608,105,-25,1,0,0,2.47338849998778,"'click_2'",1.43999932333827e-05,0.00886659999378026,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M03-Sadness-Face Forward.mp4","sad","full","maschio",4,6,720,576,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,47,NA,NA,0.136172299971804,1408.89286620001,0.143485999957193,0.000717999995686114,0.000717999995686114,1414.8421295,1414.8421295,0.0098602999933064,-18,-95,1,0,0,5.218304500042,"'click_1'",1.89000274986029e-05,1420.0609331,0.00880539999343455,NA,0.00244740000925958,0.00244740000925958,1420.56384610001,1420.56384610001,1420.56384610001,0.0117131000151858,-126,26,1,0,0,1.40755970001919,"'click_2'",1.42999924719334e-05,0.00894279999192804,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F01-Anger-Face Forward.mp4","angry","full","femmina",1,6,720,576,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,16,16,32,NA,NA,0.137239200004842,1423.607777,0.144911799987312,0.00080159999197349,0.00080159999197349,1429.5557965,1429.5557965,0.00984040001640096,-21,146,1,0,0,2.01060159999179,"'click_1'",1.53000000864267e-05,1431.56708380004,0.00892419996671379,NA,0.0021279999637045,0.0021279999637045,1432.0696241,1432.0696241,1432.0696241,0.0114810999948531,-65,86,1,0,0,1.63940059999004,"'click_2'",1.479999627918e-05,0.00876350002363324,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F01-Disgust-Face Forward.mp4","disgusted","full","femmina",1,6,720,576,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,17,17,36,NA,NA,0.136440799979027,1435.34437050001,0.143945000017993,0.000691800029017031,0.000691800029017031,1441.29310519999,1441.29310519999,0.00987519999034703,-27,193,1,0,0,1.35689890000504,"'click_1'",2.09000427275896e-05,1442.65046199999,0.00880950002465397,NA,0.00266130000818521,0.00266130000818521,1443.15353960003,1443.15353960003,1443.15353960003,0.0118634999962524,-23,123,1,0,0,1.30673379998188,"'click_2'",1.4499993994832e-05,0.00875729997642338,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M02-Surprise-Face Forward.mp4","surprised","full","maschio",3,6,720,576,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,18,18,50,NA,NA,0.136164199968334,1446.09541120002,0.143569400010165,0.000718499999493361,0.000718499999493361,1452.04654489999,1452.04654489999,0.0097669999813661,39,-154,1,0,0,3.73044570005732,"'click_1'",1.55000016093254e-05,1455.77756680001,0.00880090001737699,NA,0.00204690004466102,0.00204690004466102,1456.28018460004,1456.28018460004,1456.28018460004,0.0114655999932438,35,-146,1,0,0,1.90066530002514,"'click_2'",1.42999924719334e-05,0.00892069999827072,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JM1_Fear.mp4","fear","subtle","maschio",7,10,1646,926,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,19,19,2,NA,NA,0.137105100031476,1459.8166351,0.144445000041742,0.000716700043994933,0.000716700043994933,1470.1685962,1470.1685962,0.0098487000213936,30,-98,1,0,0,2.0106523000286,"'click_1'",1.55000016093254e-05,1472.17995870003,0.00907779997214675,NA,0.00221730000339448,0.00221730000339448,1472.68231970002,1472.68231970002,1472.68231970002,0.0114372999523766,-54,-92,1,0,0,4.11255100002745,"'click_2'",1.4499993994832e-05,0.00873889995273203,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F01-Neutral-Face Forward.mp4","neutral","full","femmina",1,6,720,576,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,20,20,52,NA,NA,0.135156799980905,1478.42924299999,0.142703899997286,0.000835400016512722,0.000835400016512722,1484.37894680002,1484.37894680002,0.0100138999987394,0,0,1,0,0,1.04504559998168,"'click_1'",1.51999993249774e-05,1485.42450170004,0.00884780002525076,NA,0.00238630000967532,0.00238630000967532,1485.92731500004,1485.92731500004,1485.92731500004,0.0116780999815091,0,0,1,0,0,0.371423000004143,"'click_2'",1.3899989426136e-05,0.00893980002729222,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF1_Neutral.mp4","neutral","subtle","femmina",5,10,1646,926,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,21,21,24,NA,NA,0.138567299989518,1487.93609050004,0.145877100003418,0.000860499974805862,0.000860499974805862,1498.68852120003,1498.68852120003,0.00977160001639277,0,0,1,0,0,0.662927099969238,"'click_1'",1.58000038936734e-05,1499.35205779999,0.00875490001635626,NA,0.00194119999650866,0.00194119999650866,1499.8545902,1499.8545902,1499.8545902,0.0112694000126794,0,0,1,0,0,0.763990900013596,"'click_2'",1.39000476337969e-05,0.00890120002441108,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/M02-Anger-Face Forward.mp4","angry","full","maschio",3,6,720,576,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,22,22,34,NA,NA,0.13660389999859,1502.25393489999,0.143872599990573,0.000709399988409132,0.000709399988409132,1508.2033549,1508.2033549,0.00991109997266904,-52,79,1,0,0,3.24704769998789,"'click_1'",1.51999993249774e-05,1511.45103210001,0.00893200002610683,NA,0.00221619999501854,0.00221619999501854,1511.9535448,1511.9535448,1511.9535448,0.0114837000146508,-93,18,1,0,0,4.34408239996992,"'click_2'",1.49999978020787e-05,0.00888879998819903,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/02.subtle/JF2_Surprise.mp4","surprised","subtle","femmina",6,10,1646,926,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,23,23,21,NA,NA,0.138900999969337,1517.93537339999,0.146206200006418,0.000687199993990362,0.000687199993990362,1528.2862803,1528.2862803,0.00990800000727177,-74,122,1,0,0,1.34713740000734,"'click_1'",1.51999993249774e-05,1529.63380780001,0.00877479999326169,NA,0.00224920001346618,0.00224920001346618,1530.13655890001,1530.13655890001,1530.13655890001,0.0115258999867365,-78,122,1,0,0,2.16170979995513,"'click_2'",1.36999879032373e-05,0.0086497999727726,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
"stimoli/01.full/F03-Anger-Face Forward.mp4","angry","full","femmina",2,6,720,576,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,24,24,33,NA,NA,0.136307999957353,1533.93354190001,0.143646799959242,0.000720800017006695,0.000720800017006695,1539.8824986,1539.8824986,0.00987910002004355,-26,139,1,0,0,1.49807380000129,"'click_1'",1.46999955177307e-05,1541.38086610002,0.00865179998800159,NA,0.00220839999383315,0.00220839999383315,1541.88358670002,1541.88358670002,1541.88358670002,0.0113842999562621,-75,-118,1,0,0,1.38721439999063,"'click_2'",1.40999909490347e-05,0.00897379999514669,"",NA,13,1,"control",25,"f",18,1,"ale_ila","2024-04-22_17h08.40.556","CPO_EEG","2022.2.1",99.8271991041581,NA
